job_id,skills
245,Programming
245,HR
245,Business intelligence
245,Forecasting
246,Mining
246,Health insurance
246,Analytics skills
246,HP data protector
246,Analytics skills
246,Consulting
246,Analytics skills
246,Business strategy
247,Corporate Strategy
247,Management Consulting
247,Analytics skills
247,Data Management
247,Strategic Executive Assistant
247,Business Planning
247,Strategic Management
247,Strategy Consulting
248,Analytics skills
248,data manipulation
248,Analytics skills
248,Data collection
248,Analytics skills
248,Manager Quality Control
248,SQL
248,Python
249,Excel
249,Tableau
249,Powerpoint
249,SQL
249,Analytics skills
249,Knime
249,Analytics skills
249,Analytics skills
250,Cloud computing
250,Front end
250,Kaizen
250,Cognos
250,Machine learning
250,Telematics
250,Analytics skills
250,Automotive
251,Analytics skills
251,Resource allocation
251,Data collection
251,Predictive modeling
251,Data quality
251,Analytics skills
251,data visualization
251,Forecasting
252,Automation
252,Analytics skills
252,Data structures
252,QlikView
252,Analytics skills
252,Analytics skills
252,Financial services
252,SQL
253,BPO
253,Telecom
253,Lead generation
253,Analytics skills
253,Customer support
253,Customer service
253,Data mining
253,CRM
254,Mining
254,B2B
254,PDF
254,Legal
254,Data collection
254,Analytics skills
254,Representative
254,research
255,Supervisor
255,Web technologies
255,Excel
255,Time management
255,Analytics skills
255,WCC
255,Database
255,MS Office
256,IT services
256,ERP
256,Production support
256,Financial reporting
256,External audit
256,Accounting
256,Accounting operations
256,Customer service
257,Analytics skills
257,Debugging
257,Data processing
257,AWS
257,Analytics skills
257,Monitoring
257,data
257,Analytics skills
258,data science
258,Process documentation
258,Analytics skills
258,Analytics skills
258,Consulting
258,Machine learning
258,Silicon
258,Analytics skills
259,Analytics skills
259,Manager Quality Assurance
259,Data management
259,Db2
259,Data modeling
259,data governance
259,Data quality
259,data visualization
260,Analytics skills
260,Cloud
260,data governance
260,Analytics skills
260,Business intelligence
260,ERP implementation
260,SQL Azure
260,Data architecture
261,Analytics skills
261,SAS
261,Analytics skills
261,Business intelligence
261,microsoft
261,Data mining
261,Data warehousing
261,SQL
262,Analytics skills
262,Analytics skills
262,Version control
262,Analytics skills
262,Analytics skills
262,Asset management
262,Subject Matter Expert
262,Business intelligence
263,Automation
263,Data validation
263,Analytics skills
263,Actuarial
263,Data quality
263,MS Office
263,Data mining
263,MATLAB
264,Analytics skills
264,Statistical modeling
264,SAS
264,management
264,Database management
264,Database
264,Analytics skills
264,Analytics skills
265,Supply chain
265,Analytics skills
265,Project management
265,Process improvement
265,Analytics skills
265,Consulting
265,Management consulting
265,Analytics skills
266,Coding
266,Analytics skills
266,Data Interpretation
266,Advanced Excel
266,MS Office
266,Presentation Skills
266,Excel Powerpoint
266,Data Collection
267,Analytics skills
267,Python
267,Data Management
267,Data Mining
267,Data Extraction
267,Data Cleansing
267,Data Visualization
267,Data Processing
268,Business process
268,Manager Quality Assurance
268,Business reporting
268,Analytics skills
268,Analytics skills
268,Document management
268,microsoft
268,MS Office Word
269,Automation
269,Coding
269,Analytics skills
269,Reconciliation
269,Consulting
269,Financial operations
269,Analytics skills
269,Conditional formatting
270,Analytics skills
270,Hypothesis Testing
270,Manager Technology
270,Commerce
270,Analytics skills
270,Customer engagement
270,Analytics skills
270,Analytics skills
271,VBA
271,Python
271,Promotions
271,Co
271,Analytics skills
271,Data
271,Pricing
271,S
272,Analytics skills
272,data entry
272,hlookup
272,Excel
272,tally erp
272,advanced excel
272,Human Resource Management
272,vlookup
273,Payroll
273,Aviation
273,Performance management
273,Talent acquisition
273,HRIS
273,Project management
273,Analytics skills
273,Employee engagement
274,Health insurance
274,Diagnostics
274,Microbiology
274,Pharma
274,Healthcare
274,Oncology
274,Analytics skills
274,Analytics skills
275,Data Science
275,DSA
275,Machine Learning
275,Analytics skills
275,Python
275,Science
275,Data
275,Machine
276,Python
276,Data Science
276,Data
276,Analytics skills
276,Analytics skills
276,Science
277,deep learning
277,data science
277,Artificial Intelligence
277,Data collection
277,Packaging
277,Analytics skills
277,Python
277,Testing
278,Automation
278,Nursing
278,Insurance claims
278,Time management
278,Process improvement
278,Analytics skills
278,Healthcare
278,Analytics skills
279,medical documents
279,annotate
279,US Healthcare
279,Medical Coding
279,treatment plans
279,Clinical Documentation
279,Coding
279,Annotation
280,Power Bi Reports
280,Microsoft Power Bi
280,Power Bi Dashboards
280,Power Bi Desktop
280,Power Query
280,Desktop
280,Power Bi
280,Bi
281,Performance tuning
281,tableau
281,Consulting
281,Database
281,Deployment
281,Silicon
281,Analytics skills
281,Unit testing
282,Process design
282,Front Office Executive
282,MIS
282,Linguistics
282,Market research
282,Commerce
282,Analytics skills
282,Customer service
283,Financial Instruments
283,Data Feed
283,Derivatives
283,Financial Markets
283,FRM
283,Market Data
283,Hedge Funds
283,Private Equity
284,Analytics skills
284,data manipulation
284,Analytics skills
284,Business studies
284,Data collection
284,Manager Quality Control
284,Management
284,Financial services
285,JIRA
285,Python
285,SQL
285,Data
285,Finance
286,SQL queries
286,Analytics skills
286,GCP
286,Cloud Services
286,Postgresql
286,Database
286,power bi
286,Information technology
287,Communication Skills
287,Power Bi
287,Qlik
287,ETL Tool
287,Python
287,Excel
287,Computer Science
287,Computer
288,Analytics skills
288,Analytics skills
288,Excel
288,Analytics skills
288,Analytics skills
288,Project documentation
288,Healthcare
288,Process compliance
289,Printing
289,Sales
289,Analytics skills
289,Information security
289,IT skills
289,pricing strategy
289,E-commerce
289,MS Office
290,Supply chain
290,Analytics skills
290,JD Edwards
290,Analytics skills
290,SCM
290,Oracle
290,Risk management
290,Document control
291,Analytics skills
291,excel
291,Documentation
291,Advanced Excel
291,Document Checking
291,MIS Reporting
291,communication skills
291,Reporting
292,Analytics skills
292,Automation
292,Data management
292,Data modeling
292,Analytics skills
292,Analytics skills
292,Healthcare
292,Data quality
293,SAN
293,French
293,Environmental science
293,Consulting
293,Manager Technology
293,GIS software
293,Analytics skills
293,MS Office
294,Data Research
294,Equity
294,Stock Market
294,Equity Research
294,Fundamental Research
294,Analytics skills
294,Analytics skills
294,broking
295,Analytics skills
295,ERP
295,SAP
295,Analytics skills
295,Data management
295,Analytics skills
295,Data quality
295,Forecasting
296,presentation
296,Analytics skills
296,data modeling
296,data mining
296,spss
296,adobe
296,e commerce
296,good
297,MS SQL
297,tableau
297,Excel
297,Hadoop
297,Manager Technology
297,Analytics skills
297,Analytics skills
297,data visualization
298,Service tax
298,Analytics skills
298,Analytics skills
298,Microsoft applications
298,Billing
298,Financial services
298,WebEx
298,Video conference
299,Analytics skills
299,clinical data
299,data
299,Analytics skills
299,clinical
300,Excel
300,Analytics skills
300,Cost
300,data
300,finance
300,Analytics skills
301,SAN
301,Head Business Development
301,SOC
301,SMS
301,Data quality
301,FMCG
301,MS Office
301,Team building
302,Clinical operations
302,GCP
302,Pharma
302,Clinical trials
302,Clinical research
302,Healthcare
302,Life sciences
302,Pharmacovigilance
303,MS SQL
303,Excel
303,Linux
303,Oracle SQL
303,Database
303,Analytics skills
303,Analytics skills
303,SQL scripting
304,Analytics skills
304,Analytics skills
304,Tools
304,E-commerce
304,Analytics skills
304,SPSS
304,Data mining
304,Adobe
305,Analytics skills
305,excel
305,payment reconciliation
305,advanced excel
305,US healthcare
305,healthcare
305,Analytics skills
305,Data
306,Core Java
306,NoSQL
306,cassandra
306,SCALA
306,Data structures
306,Data processing
306,MongoDB
306,Outsourcing
307,sources
307,Analytics skills
307,statistical tools
307,spss
307,adobe
307,e commerce
307,Analytics skills
307,experience
308,Automation
308,jQuery
308,MySQL
308,Javascript
308,PHP
308,Healthcare
308,Stored procedures
308,SSIS
309,Analytics skills
309,modeling
309,data mining
309,spss
309,adobe
309,e commerce
309,Analytics skills
309,Analytics skills
310,T-SQL
310,Analytics skills
310,integration lead
310,Machine learning
310,Analytics skills
310,Mathematics
310,Stored procedures
310,data visualization
311,Analytics skills
311,Version control
311,GIT
311,Database design
311,data security
311,Analytics skills
311,Agile
311,Data quality
312,Logistic regression
312,Analytics skills
312,Client servicing
312,Analytics skills
312,Data mining
312,Individual Contributor
312,SQL
312,Python
313,Computer vision
313,Analytics skills
313,data science
313,Diagnostics
313,Networking
313,Analytics skills
313,Machine learning
313,Research
314,deep learning
314,Analytics skills
314,GIT
314,Analytics skills
314,MySQL
314,Machine learning
314,data visualization
314,Data mining
315,Computer science
315,Operations research
315,Analytics skills
315,Application programming
315,Machine learning
315,Analytics skills
315,Data mining
315,Business intelligence
316,Analytics skills
316,Excel
316,Process orientation
316,MIS
316,HTML
316,Analytics skills
316,SLAS
316,Analytics skills
317,Analytics skills
317,MS SQL
317,Manager Quality Assurance
317,Operational excellence
317,Linux
317,Analytics skills
317,Market intelligence
317,Data quality
318,ITIL certified
318,HP data protector
318,Windows Server Administration
318,Ubuntu Linux
318,RHEL
318,Windows
318,Troubleshooting
318,Monitoring
319,Analytics skills
319,Data Grid
319,tableau
319,Analytics skills
319,Analytics skills
319,SQL
319,Adobe
319,Analytics skills
320,Analytics skills
320,SQL
320,tableau
320,Analytics skills
320,enterprise sales
320,Key account manager
320,business development
320,Sales Executive
321,Process automation
321,Analytics skills
321,Automation
321,Manager Quality Assurance
321,Project management
321,Automation tools
321,it product sales
321,Analytics skills
322,Training
322,Customer Service
322,Analytics skills
322,Analytics skills
323,Product management
323,CRO
323,Analytics skills
323,data services
323,clinical development
323,Life sciences
323,Agile methodology
323,Dms
324,Analytics skills
324,Data modeling
324,Javascript
